FechaPrediccion(UTC)	Hora	Vel78m(m/s)	Dir_78m
2015/05/09 23:00 2.4504013 257.00595
2015/05/10 00:00 1.9933009 311.25098
2015/05/10 01:00 2.329302 329.99423
2015/05/10 02:00 2.680824 343.85556
2015/05/10 03:00 3.2237825 354.77863
2015/05/10 04:00 3.6607587 0.92698777
2015/05/10 05:00 3.645177 2.8032823
2015/05/10 06:00 3.0830793 348.42117
2015/05/10 07:00 3.7787 326.49484
2015/05/10 08:00 5.0517616 316.62045
2015/05/10 09:00 4.454887 312.15692
2015/05/10 10:00 2.8075693 320.00665
2015/05/10 11:00 2.1302762 321.43317
2015/05/10 12:00 2.0078218 322.88785
2015/05/10 13:00 1.7829413 327.76974
2015/05/10 14:00 1.5773876 331.21524
2015/05/10 15:00 1.3811041 330.01547
2015/05/10 16:00 1.146967 331.8716
2015/05/10 17:00 0.38272995 50.33621
2015/05/10 18:00 1.9310565 139.54396
2015/05/10 19:00 3.5864766 150.29503
2015/05/10 20:00 4.4069376 160.25375
2015/05/10 21:00 4.6529684 171.06854
2015/05/10 22:00 4.513448 184.66618
2015/05/10 23:00 4.0905876 199.68137
2015/05/11 00:00 2.6659148 308.5149
2015/05/11 01:00 2.4762242 315.62115
2015/05/11 02:00 2.4007077 322.51828
2015/05/11 03:00 2.466223 330.86432
2015/05/11 04:00 2.6709518 342.82266
2015/05/11 05:00 2.7620697 358.91843
2015/05/11 06:00 2.418055 10.343927
2015/05/11 07:00 2.3781428 30.259752
2015/05/11 08:00 3.5829785 38.47071
2015/05/11 09:00 4.078596 39.554585
2015/05/11 10:00 4.2208223 41.088764
2015/05/11 11:00 4.2929068 43.342857
2015/05/11 12:00 4.232933 46.341927
2015/05/11 13:00 4.170359 48.765358
2015/05/11 14:00 4.22414 51.845345
2015/05/11 15:00 4.535203 50.593803
2015/05/11 16:00 4.434134 48.587826
2015/05/11 17:00 3.965719 53.39861
2015/05/11 18:00 3.3153994 54.845303
2015/05/11 19:00 2.7675257 41.118332
2015/05/11 20:00 3.041039 8.059238
2015/05/11 21:00 4.1398606 349.36722
2015/05/11 22:00 5.5324426 345.79953
2015/05/11 23:00 6.80239 345.24826
2015/05/12 00:00 8.10663 353.07208
2015/05/12 01:00 8.489653 351.17178
2015/05/12 02:00 8.546117 348.34793
2015/05/12 03:00 8.83436 346.34198
2015/05/12 04:00 8.775595 346.15143
2015/05/12 05:00 7.9825044 345.95474
2015/05/12 06:00 7.085829 346.68817
2015/05/12 07:00 6.1069922 343.5895
2015/05/12 08:00 6.0169654 347.62778
2015/05/12 09:00 6.5136714 355.65097
2015/05/12 10:00 6.246905 357.93777
2015/05/12 11:00 5.9481606 357.34616
2015/05/12 12:00 5.7675476 356.96765
2015/05/12 13:00 5.53726 355.90698
2015/05/12 14:00 5.2570124 354.95935
2015/05/12 15:00 4.9966893 355.2929
2015/05/12 16:00 4.7542477 356.31958
2015/05/12 17:00 4.6068583 358.94693
2015/05/12 18:00 4.120984 3.0615706
2015/05/12 19:00 3.5951421 3.3331273
2015/05/12 20:00 3.2241545 357.68756
2015/05/12 21:00 2.9455125 349.79626
2015/05/12 22:00 2.8023038 340.74063
2015/05/12 23:00 2.8438692 334.66772
2015/05/13 00:00 3.6058614 318.9858
2015/05/13 01:00 3.4661143 309.89636
2015/05/13 02:00 3.482067 300.5151
2015/05/13 03:00 3.6048434 292.20166
2015/05/13 04:00 3.7597475 285.56995
2015/05/13 05:00 3.99443 281.6521
2015/05/13 06:00 3.54773 274.56912
2015/05/13 07:00 2.7492058 266.26096
2015/05/13 08:00 2.546674 255.27437
2015/05/13 09:00 2.5925593 240.11502
2015/05/13 10:00 2.9881523 232.65985
2015/05/13 11:00 3.5748262 233.79462
2015/05/13 12:00 3.9846106 236.86131
2015/05/13 13:00 4.2639117 236.9593
2015/05/13 14:00 4.447171 238.64977
2015/05/13 15:00 4.5249085 238.67601
2015/05/13 16:00 4.4753847 237.53014
2015/05/13 17:00 4.565147 232.8946
2015/05/13 18:00 4.8958497 224.92949
2015/05/13 19:00 5.65636 223.84956
2015/05/13 20:00 6.4834223 227.16628
2015/05/13 21:00 7.274229 229.88728
2015/05/13 22:00 7.771504 231.50479
2015/05/13 23:00 7.9817376 231.87584
2015/05/14 00:00 7.3075438 221.8179
2015/05/14 01:00 7.361176 224.36635
2015/05/14 02:00 7.316663 226.94858
2015/05/14 03:00 7.1734858 227.31647
2015/05/14 04:00 6.899143 226.65477
2015/05/14 05:00 6.206983 224.59938
2015/05/14 06:00 4.7495255 209.45284
2015/05/14 07:00 4.0913377 200.1469
2015/05/14 08:00 4.861689 196.6494
2015/05/14 09:00 6.040288 193.52788
2015/05/14 10:00 6.588205 190.12788
2015/05/14 11:00 7.099047 189.58273
2015/05/14 12:00 7.2115 191.15245
2015/05/14 13:00 6.816165 192.0203
2015/05/14 14:00 7.277607 175.45857
2015/05/14 15:00 8.611539 171.27559
2015/05/14 16:00 9.352704 164.38782
2015/05/14 17:00 10.225848 159.54294
2015/05/14 18:00 10.590039 164.44542
2015/05/14 19:00 10.49858 172.45323
2015/05/14 20:00 10.262063 179.5288
2015/05/14 21:00 10.031182 188.56026
2015/05/14 22:00 10.008586 209.61717
2015/05/14 23:00 10.898778 238.00847
2015/05/15 00:00 10.078392 281.2742
2015/05/15 01:00 9.51107 297.61398
2015/05/15 02:00 9.173094 315.99503
2015/05/15 03:00 9.036178 336.10736
2015/05/15 04:00 8.347173 355.7275
2015/05/15 05:00 6.137209 5.57011
2015/05/15 06:00 4.8789606 9.394942
2015/05/15 07:00 3.9262772 12.304423
2015/05/15 08:00 2.798288 19.475101
2015/05/15 09:00 1.6701446 27.991219
2015/05/15 10:00 0.49037802 83.10477
2015/05/15 11:00 1.7610601 153.24147
2015/05/15 12:00 3.3655422 155.93967
2015/05/15 13:00 4.8158736 151.22115
2015/05/15 14:00 6.5368886 140.74893
2015/05/15 15:00 8.373377 132.68127
2015/05/15 16:00 8.770173 131.04189
2015/05/15 17:00 8.640904 128.32257
2015/05/15 18:00 7.6332326 127.112816
2015/05/15 19:00 6.2670393 117.82956
2015/05/15 20:00 6.4239025 104.285835
2015/05/15 21:00 7.438763 99.06571
2015/05/15 22:00 7.4764695 94.86766
2015/05/15 23:00 7.2089906 91.192154
2015/05/16 00:00 6.994114 165.6641
2015/05/16 01:00 5.420416 188.52992
2015/05/16 02:00 4.3401484 213.5482
2015/05/16 03:00 3.7156281 246.38084
2015/05/16 04:00 4.2843847 287.31314
2015/05/16 05:00 5.200744 311.38214
2015/05/16 06:00 4.8406796 334.41623
2015/05/16 07:00 5.048443 347.4138
2015/05/16 08:00 4.5728006 350.01105
2015/05/16 09:00 4.0059967 353.21396
2015/05/16 10:00 3.227453 359.43835
2015/05/16 11:00 2.2205207 357.70273
2015/05/16 12:00 1.5779701 10.842134
2015/05/16 13:00 0.73261017 46.898266
2015/05/16 14:00 0.8389765 164.8444
2015/05/16 15:00 1.3775343 178.91833
2015/05/16 16:00 1.5358181 131.94144
2015/05/16 17:00 4.360712 116.823586
2015/05/16 18:00 7.544758 113.703354
2015/05/16 19:00 8.78574 110.86867
2015/05/16 20:00 8.929896 112.46574
2015/05/16 21:00 8.852963 116.20097
2015/05/16 22:00 8.533201 119.33655
2015/05/16 23:00 7.9025645 121.93667
2015/05/17 00:00 3.9248374 135.53091
2015/05/17 01:00 3.3779595 134.8211
2015/05/17 02:00 2.9683604 135.70436
2015/05/17 03:00 2.455106 138.46936
2015/05/17 04:00 1.6464934 140.9134
2015/05/17 05:00 1.0737181 135.50348
2015/05/17 06:00 0.5275802 52.011883
2015/05/17 07:00 1.6818945 2.6775353
2015/05/17 08:00 1.7135344 10.043736
2015/05/17 09:00 0.8652699 16.394701
2015/05/17 10:00 0.14423835 267.7527
2015/05/17 11:00 1.0241715 224.2683
2015/05/17 12:00 1.7566067 222.11703
2015/05/17 13:00 2.1518977 225.97308
2015/05/17 14:00 2.259463 231.15822
2015/05/17 15:00 2.0456245 232.92787
2015/05/17 16:00 1.4524981 219.34114
2015/05/17 17:00 1.897569 142.78178
2015/05/17 18:00 4.360893 135.82857
2015/05/17 19:00 6.3789644 144.37648
2015/05/17 20:00 7.1628103 155.22383
2015/05/17 21:00 6.540325 164.65836
2015/05/17 22:00 5.141974 174.3586
2015/05/17 23:00 3.9235916 182.7202
2015/05/18 00:00 2.3191106 241.4525
2015/05/18 01:00 2.0835083 279.35147
2015/05/18 02:00 2.6983447 320.5865
2015/05/18 03:00 3.6148677 344.24057
2015/05/18 04:00 4.1312284 1.4750803
2015/05/18 05:00 3.8586113 16.05415
2015/05/18 06:00 2.8447282 25.499187
2015/05/18 07:00 2.987468 33.120552
2015/05/18 08:00 2.7667255 39.143642
2015/05/18 09:00 2.2101011 51.664677
2015/05/18 10:00 1.86616 72.59025
2015/05/18 11:00 1.8938304 93.03736
2015/05/18 12:00 2.1235893 111.25153
2015/05/18 13:00 2.5761843 122.39871
2015/05/18 14:00 3.3918347 122.94201
2015/05/18 15:00 4.623802 118.54181
2015/05/18 16:00 5.998151 114.6571
2015/05/18 17:00 7.095191 111.80462
2015/05/18 18:00 8.145185 111.953
2015/05/18 19:00 8.990888 117.11274
2015/05/18 20:00 9.483169 123.6281
2015/05/18 21:00 9.775905 130.04791
2015/05/18 22:00 9.919884 135.36134
2015/05/18 23:00 9.768157 139.51372
2015/05/19 00:00 8.891771 149.07619
2015/05/19 01:00 8.337003 150.52725
2015/05/19 02:00 8.059076 149.50128
2015/05/19 03:00 7.8941035 146.12349
2015/05/19 04:00 7.645573 140.1741
2015/05/19 05:00 7.045739 131.60582
2015/05/19 06:00 5.6634727 123.06989
2015/05/19 07:00 5.3627267 123.54206
2015/05/19 08:00 5.780888 122.89314
2015/05/19 09:00 6.2886367 121.480354
2015/05/19 10:00 6.7691708 121.99227
2015/05/19 11:00 7.1587343 120.81545
2015/05/19 12:00 7.5238214 119.28584
2015/05/19 13:00 7.975841 117.32751
2015/05/19 14:00 8.345407 116.10515
2015/05/19 15:00 8.572676 114.8841
2015/05/19 16:00 8.68081 113.2528
2015/05/19 17:00 8.848383 111.60303
2015/05/19 18:00 9.802855 110.86378
2015/05/19 19:00 10.208145 110.37976
2015/05/19 20:00 10.228273 109.36582
2015/05/19 21:00 10.061003 107.86202
2015/05/19 22:00 9.688743 104.91403
2015/05/19 23:00 9.210398 100.18132
2015/05/20 00:00 9.676221 87.417534
2015/05/20 01:00 9.481449 80.638115
2015/05/20 02:00 9.536404 74.493515
2015/05/20 03:00 9.838331 71.24144
2015/05/20 04:00 9.878531 71.731895
2015/05/20 05:00 8.836609 74.80028
2015/05/20 06:00 8.3282175 80.26842
2015/05/20 07:00 8.908835 84.492485
2015/05/20 08:00 9.285202 83.79478
2015/05/20 09:00 9.659273 85.47418
2015/05/20 10:00 9.599073 86.625305
2015/05/20 11:00 9.335894 87.54536
2015/05/20 12:00 8.806897 87.167015
2015/05/20 13:00 8.128812 85.966484
2015/05/20 14:00 7.3861566 84.055
2015/05/20 15:00 6.539254 81.32164
2015/05/20 16:00 5.7765093 76.84092
2015/05/20 17:00 5.484719 69.92601
2015/05/20 18:00 5.9039235 60.151146
2015/05/20 19:00 6.3756685 49.04318
2015/05/20 20:00 6.57538 38.368046
2015/05/20 21:00 6.52718 31.101957
2015/05/20 22:00 5.933926 35.93241
2015/05/20 23:00 5.66004 48.864086
2015/05/21 00:00 5.5607758 36.39659
2015/05/21 01:00 5.541349 43.2237
2015/05/21 02:00 5.427747 46.700462
2015/05/21 03:00 5.282494 46.288136
2015/05/21 04:00 5.225059 40.435448
2015/05/21 05:00 4.8086963 28.907797
2015/05/21 06:00 3.9552214 10.354886
2015/05/21 07:00 3.6563122 9.481001
2015/05/21 08:00 3.9966877 20.801666
2015/05/21 09:00 3.761344 35.360237
2015/05/21 10:00 3.3780022 52.738304
2015/05/21 11:00 3.276584 65.64961
2015/05/21 12:00 3.5691857 74.76384
2015/05/21 13:00 3.483852 78.06141
2015/05/21 14:00 2.5646112 74.132225
2015/05/21 15:00 2.4597886 67.38317
2015/05/21 16:00 3.3177824 71.73978
2015/05/21 17:00 4.749672 79.59268
2015/05/21 18:00 6.115454 80.84828
2015/05/21 19:00 6.5285745 77.0557
2015/05/21 20:00 6.0715933 72.97619
2015/05/21 21:00 5.44666 71.72029
2015/05/21 22:00 5.5656686 73.86483
2015/05/21 23:00 5.7516265 74.58654
2015/05/22 00:00 7.1065063 37.8721
2015/05/22 01:00 7.514963 40.997734
2015/05/22 02:00 7.568559 42.02606
2015/05/22 03:00 7.460557 41.096046
2015/05/22 04:00 7.0078034 41.104034
2015/05/22 05:00 5.9546094 43.88671
2015/05/22 06:00 4.0530863 43.50537
2015/05/22 07:00 3.9531682 41.310204
2015/05/22 08:00 4.5458236 42.90856
2015/05/22 09:00 4.8042626 47.1164
2015/05/22 10:00 4.9527655 51.046375
2015/05/22 11:00 4.8457556 53.707306
2015/05/22 12:00 4.9190903 54.753937
2015/05/22 13:00 5.06461 60.28402
2015/05/22 14:00 5.452506 65.955345
2015/05/22 15:00 5.857405 73.44246
2015/05/22 16:00 5.966427 82.61308
2015/05/22 17:00 6.078957 89.51168
2015/05/22 18:00 6.223624 90.07458
2015/05/22 19:00 5.906624 83.12675
2015/05/22 20:00 5.2851663 71.95112
2015/05/22 21:00 5.16639 61.072044
2015/05/22 22:00 5.5047975 55.888233
2015/05/22 23:00 5.9446754 54.13391
2015/05/23 00:00 4.962176 21.816723
2015/05/23 01:00 5.058272 18.23492
2015/05/23 02:00 5.3366556 16.666134
2015/05/23 03:00 5.5121417 15.963794
2015/05/23 04:00 5.4975057 16.64618
2015/05/23 05:00 4.9745297 20.197588
2015/05/23 06:00 3.7194476 23.293139
2015/05/23 07:00 3.427714 27.70205
2015/05/23 08:00 4.0062017 39.167667
2015/05/23 09:00 4.21846 54.29489
2015/05/23 10:00 4.2474227 65.96744
2015/05/23 11:00 4.122738 74.65892
2015/05/23 12:00 4.051292 81.325066
2015/05/23 13:00 4.1754436 88.80607
2015/05/23 14:00 4.4892125 95.2996
2015/05/23 15:00 4.9358873 99.02653
2015/05/23 16:00 5.4616413 98.86693
2015/05/23 17:00 6.2375984 96.971985
2015/05/23 18:00 6.920253 96.56548
2015/05/23 19:00 6.884169 98.889534
2015/05/23 20:00 6.3979607 103.24391
2015/05/23 21:00 5.856456 109.3924
2015/05/23 22:00 5.2780867 116.55216
2015/05/23 23:00 4.685336 122.979164
2015/05/24 00:00 3.9656847 105.28766
2015/05/24 01:00 3.5895624 104.9077
2015/05/24 02:00 3.4369931 99.75546
2015/05/24 03:00 3.5513332 89.74963
2015/05/24 04:00 3.9101553 82.83053
2015/05/24 05:00 4.274045 82.12028
2015/05/24 06:00 3.5903807 80.75865
2015/05/24 07:00 3.4180787 82.08794
2015/05/24 08:00 3.6716394 82.9843
2015/05/24 09:00 4.0453405 85.13728
2015/05/24 10:00 4.4336853 88.95997
2015/05/24 11:00 4.6790504 93.1553
2015/05/24 12:00 4.931382 94.950714
2015/05/24 13:00 5.2244997 96.81764
2015/05/24 14:00 5.4966955 98.67417
2015/05/24 15:00 5.6582723 99.541954
2015/05/24 16:00 5.7964716 100.26531
2015/05/24 17:00 6.1312857 101.86886
2015/05/24 18:00 6.9101596 104.122795
2015/05/24 19:00 7.1828 107.23317
2015/05/24 20:00 7.0686727 111.41182
2015/05/24 21:00 6.798075 117.86901
2015/05/24 22:00 6.2865915 125.57891
2015/05/24 23:00 5.4611 131.82587
2015/05/25 00:00 4.0581846 123.8918
2015/05/25 01:00 3.4196086 120.547424
2015/05/25 02:00 3.12246 107.71064
2015/05/25 03:00 3.439841 94.919365
2015/05/25 04:00 3.9259248 91.29511
2015/05/25 05:00 4.2548614 91.72549
2015/05/25 06:00 3.6771061 91.004944
2015/05/25 07:00 3.9349182 99.41502
2015/05/25 08:00 4.673213 105.06584
2015/05/25 09:00 5.43196 107.770424
2015/05/25 10:00 6.098247 108.12778
2015/05/25 11:00 6.6934066 110.00131
2015/05/25 12:00 7.0483313 112.75899
2015/05/25 13:00 7.041804 115.4201
2015/05/25 14:00 6.643667 116.27329
2015/05/25 15:00 6.272499 114.3964
2015/05/25 16:00 6.429573 109.58907
2015/05/25 17:00 7.24349 106.71874
2015/05/25 18:00 8.386482 107.76669
2015/05/25 19:00 9.202105 113.07019
2015/05/25 20:00 9.412115 119.71974
2015/05/25 21:00 9.502156 126.20143
2015/05/25 22:00 9.458835 131.98326
2015/05/25 23:00 9.141255 137.90692
2015/05/26 00:00 5.0981936 167.3834
2015/05/26 01:00 5.1436872 171.69128
2015/05/26 02:00 4.962391 175.9646
2015/05/26 03:00 4.535737 182.26825
2015/05/26 04:00 3.9728544 192.01874
2015/05/26 05:00 2.9056458 196.74312
2015/05/26 06:00 2.0936575 204.66608
2015/05/26 07:00 1.8579707 205.02512
2015/05/26 08:00 2.250881 209.30223
2015/05/26 09:00 3.5090206 219.95708
2015/05/26 10:00 4.6207805 224.56339
2015/05/26 11:00 5.066455 229.55714
2015/05/26 12:00 5.013465 231.6266
2015/05/26 13:00 4.4332724 231.90207
2015/05/26 14:00 4.1096673 224.97034
2015/05/26 15:00 4.479214 217.85225
2015/05/26 16:00 4.8428783 215.91016
2015/05/26 17:00 5.3041945 215.32285
2015/05/26 18:00 6.0384912 215.18732
2015/05/26 19:00 6.5350633 218.12889
2015/05/26 20:00 6.6019006 223.81264
2015/05/26 21:00 6.648402 226.37433
2015/05/26 22:00 6.62941 227.9433
2015/05/26 23:00 6.6114345 231.96176
2015/05/27 00:00 3.5184512 218.72714
2015/05/27 01:00 3.675889 210.98692
2015/05/27 02:00 3.7585742 205.92282
2015/05/27 03:00 3.6418676 214.52753
2015/05/27 04:00 3.6751137 233.45189
2015/05/27 05:00 3.9030094 253.37277
2015/05/27 06:00 3.4686508 259.8471
2015/05/27 07:00 3.4089868 257.83347
2015/05/27 08:00 3.4150798 245.44965
2015/05/27 09:00 3.2770607 235.1985
2015/05/27 10:00 2.9432158 221.4937
2015/05/27 11:00 2.7941446 200.41624
2015/05/27 12:00 2.9726937 190.76921
2015/05/27 13:00 3.031425 187.61366
2015/05/27 14:00 3.0468616 188.74991
2015/05/27 15:00 2.9970348 196.04674
2015/05/27 16:00 2.8813517 206.88663
2015/05/27 17:00 2.7154121 208.32225
2015/05/27 18:00 2.7188163 201.58676
2015/05/27 19:00 2.7936418 207.07805
2015/05/27 20:00 2.9175727 225.33604
2015/05/27 21:00 3.4371333 249.63579
2015/05/27 22:00 4.572427 269.30588
2015/05/27 23:00 6.6116576 290.06937
2015/05/28 00:00 10.640254 330.97723
2015/05/28 01:00 11.598724 342.53604
2015/05/28 02:00 10.916084 342.29474
2015/05/28 03:00 10.557446 341.03476
2015/05/28 04:00 9.75551 338.3371
2015/05/28 05:00 9.149555 336.01688
2015/05/28 06:00 8.911549 332.13937
2015/05/28 07:00 8.668251 324.13696
2015/05/28 08:00 9.051517 323.39355
2015/05/28 09:00 9.006143 318.33365
2015/05/28 10:00 9.050997 315.56537
2015/05/28 11:00 9.024793 313.4024
2015/05/28 12:00 8.978654 312.08466
2015/05/28 13:00 8.793427 313.0045
2015/05/28 14:00 8.772117 314.23328
2015/05/28 15:00 8.924129 316.41556
2015/05/28 16:00 9.129523 319.6367
2015/05/28 17:00 9.331704 323.47986
2015/05/28 18:00 9.674066 325.85873
2015/05/28 19:00 9.889792 326.9845
2015/05/28 20:00 10.161559 329.3598
2015/05/28 21:00 10.385911 330.83884
2015/05/28 22:00 10.717502 331.38373
2015/05/28 23:00 11.012199 331.13632
2015/05/29 00:00 10.627861 324.8052
2015/05/29 01:00 10.906702 324.2786
2015/05/29 02:00 11.250891 323.71457
2015/05/29 03:00 11.6304455 323.1095
2015/05/29 04:00 10.958272 322.1843
2015/05/29 05:00 9.831567 321.21973
2015/05/29 06:00 10.678638 324.35617
2015/05/29 07:00 10.657861 324.28806
2015/05/29 08:00 10.205522 322.2699
2015/05/29 09:00 9.66812 319.38425
2015/05/29 10:00 9.127393 316.1998
2015/05/29 11:00 8.601769 314.3655
2015/05/29 12:00 8.198782 315.03818
2015/05/29 13:00 7.905343 314.35187
2015/05/29 14:00 7.5661235 314.78125
2015/05/29 15:00 7.2497125 316.89053
2015/05/29 16:00 6.9493437 320.3994
2015/05/29 17:00 6.7159257 324.5906
2015/05/29 18:00 6.6471047 329.929
2015/05/29 19:00 6.527227 335.50787
2015/05/29 20:00 6.3799524 340.63336
2015/05/29 21:00 6.1712294 345.1467
2015/05/29 22:00 5.932064 347.75223
2015/05/29 23:00 5.7500143 347.5557
2015/05/31 00:00 4.184188 218.80109
2015/05/31 01:00 4.105975 238.7884
2015/05/31 02:00 4.1881895 255.46869
2015/05/31 03:00 4.2151284 269.83362
2015/05/31 04:00 4.1287546 282.09506
2015/05/31 05:00 3.789062 291.1941
2015/05/31 06:00 2.4915216 290.45422
2015/05/31 07:00 1.5193826 326.84818
2015/05/31 08:00 1.367138 19.26059
2015/05/31 09:00 1.486778 47.725574
2015/05/31 10:00 1.655815 65.7673
2015/05/31 11:00 1.7054963 84.68042
2015/05/31 12:00 1.859272 97.0994
2015/05/31 13:00 2.145467 109.131966
2015/05/31 14:00 2.6091743 119.98474
2015/05/31 15:00 3.285469 123.94033
2015/05/31 16:00 4.3899326 126.40741
2015/05/31 17:00 6.008748 129.08516
2015/05/31 18:00 7.341194 134.22467
2015/05/31 19:00 7.3931327 143.42482
2015/05/31 20:00 6.7753067 153.53513
2015/05/31 21:00 6.055208 162.63582
2015/05/31 22:00 5.3189874 169.41408
2015/05/31 23:00 4.55529 174.5528
2015/06/01 00:00 2.953552 187.4564
2015/06/01 01:00 2.5964773 205.45148
2015/06/01 02:00 2.0405674 221.73862
2015/06/01 03:00 1.4630688 246.10448
2015/06/01 04:00 1.2543051 279.73987
2015/06/01 05:00 1.0984142 313.51877
2015/06/01 06:00 0.6972664 22.89552
2015/06/01 07:00 1.2931199 50.419086
2015/06/01 08:00 2.4983888 68.852066
2015/06/01 09:00 3.2922304 79.70647
2015/06/01 10:00 3.836116 89.50805
2015/06/01 11:00 4.2274942 97.74406
2015/06/01 12:00 4.409051 101.03674
2015/06/01 13:00 4.5724072 103.85846
2015/06/01 14:00 4.762821 106.40237
2015/06/01 15:00 5.019558 108.875114
2015/06/01 16:00 5.309777 112.86342
2015/06/01 17:00 5.873119 118.6203
2015/06/01 18:00 6.558018 124.970085
2015/06/01 19:00 6.568047 133.15674
2015/06/01 20:00 6.1485724 140.47263
2015/06/01 21:00 5.657851 146.42328
2015/06/01 22:00 5.196356 151.85643
2015/06/01 23:00 4.583203 157.50403
2015/06/02 00:00 3.1927414 181.17871
2015/06/02 01:00 2.596493 196.30666
2015/06/02 02:00 2.1370635 203.62871
2015/06/02 03:00 1.6814778 214.58098
2015/06/02 04:00 1.3144152 231.54742
2015/06/02 05:00 0.864865 238.7906
2015/06/02 06:00 0.305574 189.43883
2015/06/02 07:00 0.69879586 112.311325
2015/06/02 08:00 1.4447111 97.465195
2015/06/02 09:00 2.2650986 95.22597
2015/06/02 10:00 2.9959266 97.396774
2015/06/02 11:00 3.5621407 100.72184
2015/06/02 12:00 3.947535 102.158195
2015/06/02 13:00 4.352441 105.24001
2015/06/02 14:00 4.6998267 109.23544
2015/06/02 15:00 5.0454693 113.65176
2015/06/02 16:00 5.438528 117.954
2015/06/02 17:00 5.907118 122.40686
2015/06/02 18:00 6.3845606 127.88803
2015/06/02 19:00 6.006598 136.32755
2015/06/02 20:00 5.1819224 144.33337
2015/06/02 21:00 4.6886845 152.5612
2015/06/02 22:00 4.439359 160.24448
2015/06/02 23:00 4.0826902 168.73868
2015/06/03 00:00 4.0366955 207.17763
2015/06/03 01:00 3.8227782 225.37178
2015/06/03 02:00 3.8201299 244.67003
2015/06/03 03:00 4.0571394 262.5746
2015/06/03 04:00 4.2500715 275.30795
2015/06/03 05:00 4.317565 284.25275
2015/06/03 06:00 3.3743534 281.42566
2015/06/03 07:00 2.719674 283.54984
2015/06/03 08:00 2.1644366 289.3227
2015/06/03 09:00 1.2170011 300.18298
2015/06/03 10:00 0.9136128 339.13657
2015/06/03 11:00 1.1210011 355.18225
2015/06/03 12:00 1.2654296 351.5568
2015/06/03 13:00 1.2038368 347.98172
2015/06/03 14:00 1.1681111 342.66705
2015/06/03 15:00 1.3623946 338.74432
2015/06/03 16:00 1.6141093 344.39685
2015/06/03 17:00 1.2259492 15.277157
2015/06/03 18:00 0.63934904 98.69314
2015/06/03 19:00 0.6423456 157.79346
2015/06/03 20:00 0.7825792 193.65923
2015/06/03 21:00 0.9684498 229.95802
2015/06/03 22:00 1.3332473 261.24835
2015/06/03 23:00 1.8505881 286.24323
2015/06/04 00:00 1.2801659 234.98883
2015/06/04 01:00 1.7852907 266.86182
2015/06/04 02:00 2.373655 294.63446
2015/06/04 03:00 3.0474904 317.10892
2015/06/04 04:00 3.7132056 331.3128
2015/06/04 05:00 3.9677947 340.25903
2015/06/04 06:00 3.31118 344.18848
2015/06/04 07:00 3.4222338 0.4250832
2015/06/04 08:00 4.5773377 11.381579
2015/06/04 09:00 4.7504277 14.209615
2015/06/04 10:00 4.9410043 17.309258
2015/06/04 11:00 5.0410256 21.48416
2015/06/04 12:00 5.065864 26.346443
2015/06/04 13:00 4.9215403 35.832214
2015/06/04 14:00 4.54473 46.74095
2015/06/04 15:00 4.2323565 52.412987
2015/06/04 16:00 3.1909091 64.89506
2015/06/04 17:00 2.2973602 98.878136
2015/06/04 18:00 1.7747939 131.68408
2015/06/04 19:00 0.936234 166.17696
2015/06/04 20:00 3.0480704 310.60822
2015/06/04 21:00 7.983992 330.09897
2015/06/04 22:00 11.307419 343.59488
2015/06/04 23:00 12.009319 355.1115
2015/06/05 00:00 11.76893 347.80786
2015/06/05 01:00 12.534612 350.3674
2015/06/05 02:00 12.571285 351.1967
2015/06/05 03:00 12.633036 351.3722
2015/06/05 04:00 12.334594 352.14392
2015/06/05 05:00 11.791343 352.5725
2015/06/05 06:00 11.3660555 352.1478
2015/06/05 07:00 11.082266 352.28314
2015/06/05 08:00 10.5963 351.90305
2015/06/05 09:00 10.481383 354.56308
2015/06/05 10:00 10.556236 357.53738
2015/06/05 11:00 10.787752 1.8431866
2015/06/05 12:00 10.797083 5.1123304
2015/06/05 13:00 10.522915 7.738542
2015/06/05 14:00 10.13098 8.502666
2015/06/05 15:00 9.9171 6.8697453
2015/06/05 16:00 9.815666 5.024798
2015/06/05 17:00 9.668121 2.247501
2015/06/05 18:00 9.920678 359.1396
2015/06/05 19:00 10.662243 1.3748821
2015/06/05 20:00 11.022513 6.1597037
2015/06/05 21:00 11.132127 6.813639
2015/06/05 22:00 11.242252 6.293182
2015/06/05 23:00 11.315538 6.136916
2015/06/06 00:00 11.3461275 8.021907
2015/06/06 01:00 11.152604 7.333995
2015/06/06 02:00 10.891992 7.280196
2015/06/06 03:00 10.679088 7.215395
2015/06/06 04:00 9.786603 5.3333755
2015/06/06 05:00 8.620989 4.999515
2015/06/06 06:00 7.674648 7.42183
2015/06/06 07:00 7.22254 11.269333
2015/06/06 08:00 7.2213755 11.465478
2015/06/06 09:00 8.2387085 20.49499
2015/06/06 10:00 8.332943 25.414429
2015/06/06 11:00 8.153085 26.996494
2015/06/06 12:00 8.146236 28.06548
2015/06/06 13:00 8.160096 30.991833
2015/06/06 14:00 8.100723 35.014313
2015/06/06 15:00 8.062842 39.678905
2015/06/06 16:00 7.930521 43.9844
2015/06/06 17:00 7.7757277 47.29449
2015/06/06 18:00 8.035802 47.493755
2015/06/06 19:00 8.449488 43.22103
2015/06/06 20:00 8.807114 38.868877
2015/06/06 21:00 9.071314 36.985657
2015/06/06 22:00 9.249192 36.32622
