CodParque	NombreParque	Latitud	Longitud	Altura	
036	PANTE01	44.5094	28.3208	78


"FechaPrediccion(UTC)"	"T2M(C)"	"Vel10m(m/s)"	"Dir_10m"	"Vel_Hm(m/s)"	"Dir_Hm"
2015-05-01 1:00	0	1.1264164	234.9739	1.3531386	244.46164
2015-05-01 2:00	0	1.2964422	224.7458	1.6721637	227.98032
2015-05-01 3:00	0	1.517062	219.96167	2.21047	220.30196
2015-05-01 4:00	0	1.564294	220.13297	2.632952	218.91925
2015-05-01 5:00	0	1.2775294	212.94968	2.8933673	217.27406
2015-05-01 6:00	0	1.6752352	207.71063	2.6304443	209.46739
2015-05-01 7:00	0	2.2938325	207.76477	2.6958678	208.85854
2015-05-01 8:00	0	2.5033298	214.2824	2.7995112	214.61891
2015-05-01 9:00	0	2.4527032	214.87901	2.7566893	215.737
2015-05-01 10:00	0	2.6545556	213.2844	2.9632733	215.8951
2015-05-01 11:00	0	2.9292388	205.1919	3.2550616	208.13983
2015-05-01 12:00	0	3.332574	206.77673	3.7521927	210.79123
2015-05-01 13:00	0	3.5149906	210.26212	4.0251265	214.02313
2015-05-01 14:00	0	3.7284067	213.26393	4.3523226	216.52061
2015-05-01 15:00	0	3.7778735	218.06728	4.5492215	220.7195
2015-05-01 16:00	0	3.2474957	217.20593	4.24853	220.29199
2015-05-01 17:00	0	2.7765448	198.13612	4.199385	208.36433
2015-05-01 18:00	0	3.2420492	177.72102	4.7540812	196.18094
2015-05-01 19:00	0	3.5091324	168.79675	5.4825344	191.81033
2015-05-01 20:00	0	3.5600636	166.80798	6.2278013	191.84271
2015-05-01 21:00	0	3.5675502	166.98001	7.0516114	192.29558
2015-05-01 22:00	0	3.5533035	168.66219	7.8004045	193.51625
2015-05-01 23:00	0	3.527013	170.8649	8.251464	195.4293
2015-05-02 0:00	0	3.2598755	178.45798	7.6325874	201.67924
2015-05-02 1:00	0	3.4331713	170.48561	7.447827	197.72151
2015-05-02 2:00	0	2.9745572	163.88905	7.109649	194.92332
2015-05-02 3:00	0	3.3268251	158.47339	6.8945503	192.94138
2015-05-02 4:00	0	3.1710212	150.47607	6.381351	190.05789
2015-05-02 5:00	0	2.8772779	139.91437	5.735067	183.07385
2015-05-02 6:00	0	2.721967	138.40547	5.360991	172.7764
2015-05-02 7:00	0	2.9333003	142.00342	4.650551	159.36081
2015-05-02 8:00	0	3.1775384	139.0571	3.8541665	145.56532
2015-05-02 9:00	0	3.6208987	145.15878	3.976942	145.16267
2015-05-02 10:00	0	3.762202	161.44023	4.195066	162.43771
2015-05-02 11:00	0	3.693874	195.30125	4.262829	197.30809
2015-05-02 12:00	0	4.1007366	228.94391	4.884495	228.6424
2015-05-02 13:00	0	4.6659746	243.81465	5.531589	241.68103
2015-05-02 14:00	0	4.8745995	240.31946	5.8240623	235.26347
2015-05-02 15:00	0	4.947346	231.46492	6.3066616	225.82178
2015-05-02 16:00	0	4.778283	226.62439	6.4911103	222.17569
2015-05-02 17:00	0	4.0814056	224.22836	6.3575916	220.88446
2015-05-02 18:00	0	3.5278144	225.95767	6.3650064	224.09943
2015-05-02 19:00	0	3.1990514	232.10905	6.3219414	231.28883
2015-05-02 20:00	0	3.101528	231.8555	6.4572563	232.75047
2015-05-02 21:00	0	3.1739988	225.23653	6.6264753	228.24327
2015-05-02 22:00	0	3.2069619	220.8841	6.893228	225.77571
2015-05-02 23:00	0	3.457714	226.46628	7.386528	230.85733
2015-05-03 0:00	0	4.1377707	237.2264	7.404396	237.98698
2015-05-03 1:00	0	4.063781	246.8345	7.406961	248.68199
2015-05-03 2:00	0	3.9948816	259.28906	7.7582703	261.76886
2015-05-03 3:00	0	4.3993306	269.94092	8.464343	274.06287
2015-05-03 4:00	0	5.263397	276.518	8.935809	284.41003
2015-05-03 5:00	0	5.525197	282.98462	8.589408	293.86533
2015-05-03 6:00	0	6.570362	300.843	8.416325	307.72968
2015-05-03 7:00	0	7.421274	313.77676	9.080731	316.78943
2015-05-03 8:00	0	7.6169486	314.52017	9.117255	317.10043
2015-05-03 9:00	0	7.8817	314.99347	9.414631	317.48428
2015-05-03 10:00	0	7.915308	316.03287	9.3903675	318.22412
2015-05-03 11:00	0	7.860314	315.8938	9.282503	318.05368
2015-05-03 12:00	0	7.611462	316.94427	8.968702	318.8235
2015-05-03 13:00	0	7.26014	317.42838	8.568508	319.2397
2015-05-03 14:00	0	6.96645	318.66614	8.307229	320.55737
2015-05-03 15:00	0	6.532627	319.65457	7.9197125	321.36453
2015-05-03 16:00	0	5.6619515	321.18182	7.5025926	323.29602
2015-05-03 17:00	0	3.338986	322.885	7.1718473	327.96072
2015-05-03 18:00	0	3.5129206	327.35574	6.8432817	335.2854
2015-05-03 19:00	0	3.5844584	335.79565	6.550301	344.44135
2015-05-03 20:00	0	3.2124643	344.98978	6.327608	352.6151
2015-05-03 21:00	0	2.7779255	354.8741	6.0271144	0.9552026
2015-05-03 22:00	0	2.3559487	10.17503	5.699584	11.556847
2015-05-03 23:00	0	2.0606773	18.74909	5.3632736	18.32778
2015-05-04 0:00	0	1.6065924	72.43626	3.3274179	51.037617
2015-05-04 1:00	0	1.8169653	83.03788	3.24924	62.711536
2015-05-04 2:00	0	2.1444433	88.50361	3.369238	73.35712
2015-05-04 3:00	0	2.5280273	90.80796	3.6346624	82.15266
2015-05-04 4:00	0	2.3177593	92.2527	4.01639	88.38386
2015-05-04 5:00	0	2.6195502	92.63331	4.5402536	94.54161
2015-05-04 6:00	0	3.5869558	95.9253	4.257572	99.18348
2015-05-04 7:00	0	3.9583142	101.711945	4.1285496	104.72132
2015-05-04 8:00	0	4.0713816	107.02748	4.1919584	110.109085
2015-05-04 9:00	0	4.4133883	112.69458	4.5051665	116.0754
2015-05-04 10:00	0	4.8654313	119.52256	4.9868274	123.24811
2015-05-04 11:00	0	5.2871513	125.97496	5.4799166	129.83548
2015-05-04 12:00	0	5.5744157	131.46016	5.8358917	135.56575
2015-05-04 13:00	0	5.6231785	135.16792	5.9509463	139.37544
2015-05-04 14:00	0	5.6975384	135.05031	6.153928	138.61218
2015-05-04 15:00	0	5.8972716	131.77432	6.6475954	134.60179
2015-05-04 16:00	0	6.0487885	127.48342	7.37568	130.28008
2015-05-04 17:00	0	5.604034	122.23054	8.122772	126.120186
2015-05-04 18:00	0	5.4993176	121.60532	8.844633	128.05002
2015-05-04 19:00	0	5.512281	123.29065	9.05414	132.05
2015-05-04 20:00	0	5.2600565	125.566574	9.063296	135.40347
2015-05-04 21:00	0	5.0102854	127.291504	8.808036	138.16914
2015-05-04 22:00	0	4.797184	128.10118	8.59594	140.54938
2015-05-04 23:00	0	4.5955377	127.28178	8.389372	141.89467
2015-05-05 0:00	0	4.836155	126.59699	8.408254	138.9774
2015-05-05 1:00	0	4.76399	126.6339	8.263842	140.1264
2015-05-05 2:00	0	4.4768286	125.92123	8.00601	141.53017
2015-05-05 3:00	0	4.2026606	124.3908	7.7143974	142.98927
2015-05-05 4:00	0	4.2740746	124.31363	7.2250447	144.0092
2015-05-05 5:00	0	4.065392	133.22769	5.7715087	144.98804
2015-05-05 6:00	0	3.707039	146.84706	4.2316732	150.24884
2015-05-05 7:00	0	3.120831	150.3883	3.1952667	151.46434
2015-05-05 8:00	0	2.415196	160.64894	2.3372407	165.63142
2015-05-05 9:00	0	1.7061187	162.74442	1.4616818	172.51167
2015-05-05 10:00	0	1.1582105	160.25938	0.8201741	183.8476
2015-05-05 11:00	0	1.0312545	149.69333	0.6708782	178.52306
2015-05-05 12:00	0	1.1896737	147.09773	0.81225127	173.54178
2015-05-05 13:00	0	1.841533	133.33092	1.3263073	145.45876
2015-05-05 14:00	0	2.576713	123.774155	2.0006628	130.48848
2015-05-05 15:00	0	3.5802372	114.12076	3.307507	117.007614
2015-05-05 16:00	0	4.7574544	106.118454	5.2186737	109.069496
2015-05-05 17:00	0	5.558983	101.48575	6.8833694	106.40468
2015-05-05 18:00	0	5.6087303	100.05268	7.6743383	109.35986
2015-05-05 19:00	0	5.4046745	98.463326	8.159569	113.74826
2015-05-05 20:00	0	5.320392	97.36374	8.490636	116.97363
2015-05-05 21:00	0	5.2528615	96.60715	8.664902	117.93518
2015-05-05 22:00	0	5.42864	96.48084	8.90348	116.83966
2015-05-05 23:00	0	5.511767	92.927055	9.127019	112.304794
2015-05-06 0:00	0	4.674515	108.944565	8.304419	140.8652
2015-05-06 1:00	0	4.670236	109.00622	8.480788	140.26035
2015-05-06 2:00	0	4.8432283	108.72981	8.712171	138.45984
2015-05-06 3:00	0	4.5685854	108.6399	8.747016	137.74911
2015-05-06 4:00	0	4.5408425	107.53766	8.618319	135.31192
2015-05-06 5:00	0	4.577337	108.826256	7.8388906	126.93825
2015-05-06 6:00	0	4.8734426	107.00579	6.7624035	114.909355
2015-05-06 7:00	0	5.1686516	101.118	6.5965066	106.50532
2015-05-06 8:00	0	5.759826	100.05213	7.12786	103.067535
2015-05-06 9:00	0	6.03505	100.02538	7.5005884	102.19933
2015-05-06 10:00	0	6.3917465	102.1984	7.7721276	103.92384
2015-05-06 11:00	0	6.765588	105.45015	7.9662685	107.06081
2015-05-06 12:00	0	7.260446	109.11279	8.588502	111.74589
2015-05-06 13:00	0	7.4869657	111.935616	8.8264265	113.8926
2015-05-06 14:00	0	7.5093637	114.77651	8.964475	116.4702
2015-05-06 15:00	0	7.396221	117.06173	9.095096	119.1049
2015-05-06 16:00	0	7.0597415	118.276	9.1692505	120.80916
2015-05-06 17:00	0	6.540529	117.338646	9.7626295	120.9992
2015-05-06 18:00	0	6.2806015	117.01207	10.704732	123.6203
2015-05-06 19:00	0	5.985545	118.52519	11.042072	127.76281
2015-05-06 20:00	0	5.6938906	119.553314	11.136592	130.83583
2015-05-06 21:00	0	5.6273174	120.267914	11.279975	132.76117
2015-05-06 22:00	0	5.6755996	120.91075	11.315809	133.84456
2015-05-06 23:00	0	5.6961923	122.23722	11.520184	135.59563
2015-05-07 0:00	0	5.31367	118.89582	10.870513	133.35226
2015-05-07 1:00	0	5.191385	119.77417	10.847815	135.81566
2015-05-07 2:00	0	5.2638836	119.19715	10.987385	136.73308
2015-05-07 3:00	0	5.366118	119.25902	11.104846	136.98695
2015-05-07 4:00	0	5.606173	121.34381	10.914415	137.37224
2015-05-07 5:00	0	5.817866	128.50691	9.275367	136.48903
2015-05-07 6:00	0	5.5024967	139.6482	7.271854	144.57521
2015-05-07 7:00	0	5.059938	152.1537	6.0274806	156.28503
2015-05-07 8:00	0	4.4687595	159.5703	4.9090185	161.22484
2015-05-07 9:00	0	3.9806528	165.8573	4.2487955	169.14688
2015-05-07 10:00	0	4.315993	209.02158	5.128962	214.24117
2015-05-07 11:00	0	7.482428	241.15189	9.630244	241.25992
2015-05-07 12:00	0	5.3968625	240.54826	6.432886	238.42618
2015-05-07 13:00	0	3.4874938	224.38965	4.224432	224.47813
2015-05-07 14:00	0	4.341711	229.04451	5.403431	231.1121
2015-05-07 15:00	0	4.954296	244.74309	6.619697	246.40558
2015-05-07 16:00	0	4.1425085	253.70796	6.827799	256.37894
2015-05-07 17:00	0	3.5786738	271.58127	7.7314053	278.49454
2015-05-07 18:00	0	3.8589385	309.0181	9.437275	320.05283
2015-05-07 19:00	0	5.6160703	335.9886	11.168213	342.06763
2015-05-07 20:00	0	6.258287	340.89908	11.442266	342.63202
2015-05-07 21:00	0	6.157565	338.0957	11.473635	341.0887
2015-05-07 22:00	0	6.139877	337.04565	11.31037	340.9737
2015-05-07 23:00	0	5.9963713	337.17926	11.179219	341.31702
2015-05-08 0:00	0	5.0987372	347.07736	10.02093	350.4001
2015-05-08 1:00	0	4.7199645	347.371	9.834431	351.6318
2015-05-08 2:00	0	3.9071903	346.75223	9.473174	352.28937
2015-05-08 3:00	0	3.4248986	341.67273	9.483234	351.26602
2015-05-08 4:00	0	3.952629	337.60016	8.868781	350.07535
2015-05-08 5:00	0	3.721483	338.64307	7.040792	348.6936
2015-05-08 6:00	0	4.2700763	344.49927	5.6580296	347.4343
2015-05-08 7:00	0	4.954159	349.22214	6.0123086	350.21698
2015-05-08 8:00	0	5.397407	350.32236	6.2838497	349.99933
2015-05-08 9:00	0	5.0058675	349.17432	5.668801	348.2594
2015-05-08 10:00	0	4.447265	344.88724	5.010651	343.44742
2015-05-08 11:00	0	3.8133392	335.512	4.2891383	333.75726
2015-05-08 12:00	0	3.5947056	324.24405	4.148011	323.4269
2015-05-08 13:00	0	3.7467737	321.07404	4.42455	321.84576
2015-05-08 14:00	0	3.8682396	322.84717	4.602476	323.5901
2015-05-08 15:00	0	3.7546227	327.04834	4.563309	327.68613
2015-05-08 16:00	0	3.5423687	334.22205	4.6256566	334.03323
2015-05-08 17:00	0	2.5966797	336.38223	4.998647	334.8615
2015-05-08 18:00	0	2.421619	340.61453	4.8473864	340.8595
2015-05-08 19:00	0	2.5682042	342.39142	4.37504	346.6238
2015-05-08 20:00	0	1.8728654	352.0311	3.9554522	6.42283
2015-05-08 21:00	0	1.9102718	15.358522	4.8612533	26.316837
2015-05-08 22:00	0	2.504022	32.218204	5.630078	39.56771
2015-05-08 23:00	0	2.878399	39.731895	5.9473767	45.015324
2015-05-09 0:00	0	1.5123681	349.70395	3.790879	24.186165
2015-05-09 1:00	0	1.7419852	337.96292	3.5866978	20.213644
2015-05-09 2:00	0	1.9850527	342.44217	3.67679	20.054775
2015-05-09 3:00	0	2.101838	357.99783	3.9558377	26.516472
2015-05-09 4:00	0	2.0436466	18.559504	4.37749	35.400043
2015-05-09 5:00	0	2.4216056	39.892597	4.340872	46.254997
2015-05-09 6:00	0	3.4050832	52.771187	3.7920353	54.404285
2015-05-09 7:00	0	3.3205285	53.80015	3.323565	52.326687
2015-05-09 8:00	0	2.8833811	49.6199	2.8029737	44.99959
2015-05-09 9:00	0	2.574748	51.915638	2.4877636	46.009262
2015-05-09 10:00	0	2.3575768	57.82799	2.2264988	49.501198
2015-05-09 11:00	0	2.0402577	63.780647	1.8499285	51.720016
2015-05-09 12:00	0	1.7172424	65.03585	1.5560098	47.17529
2015-05-09 13:00	0	1.485709	73.99551	1.3067117	48.29001
2015-05-09 14:00	0	1.3908191	91.47225	1.0573336	58.43849
2015-05-09 15:00	0	1.4906641	107.01053	1.0346634	72.27141
2015-05-09 16:00	0	1.7618799	123.12368	1.1816769	95.55519
2015-05-09 17:00	0	2.3939414	134.63907	2.330546	128.81662
2015-05-09 18:00	0	3.1623106	145.08266	3.7220814	150.91959
2015-05-09 19:00	0	3.3694491	154.98322	4.1913915	168.50082
2015-05-09 20:00	0	2.7321303	171.38106	3.963833	188.13174
2015-05-09 21:00	0	2.237893	194.1148	3.5411274	208.22739
2015-05-09 22:00	0	1.9187728	221.20518	3.021927	229.72261
2015-05-09 23:00	0	1.728097	252.8482	2.4504013	257.00595
2015-05-10 0:00	0	1.7734244	281.09958	1.9933009	311.25098
2015-05-10 1:00	0	1.9544337	295.59103	2.329302	329.99423
2015-05-10 2:00	0	2.052737	308.00534	2.680824	343.85556
2015-05-10 3:00	0	2.2091832	321.70145	3.2237825	354.77863
2015-05-10 4:00	0	2.1564474	330.92038	3.6607587	0.92698777
2015-05-10 5:00	0	1.6724598	331.66663	3.645177	2.8032823
2015-05-10 6:00	0	1.8624272	337.7539	3.0830793	348.42117
2015-05-10 7:00	0	3.0711555	327.34915	3.7787	326.49484
2015-05-10 8:00	0	4.0894156	317.53284	5.0517616	316.62045
2015-05-10 9:00	0	3.8180158	310.62024	4.454887	312.15692
2015-05-10 10:00	0	2.695893	314.2057	2.8075693	320.00665
2015-05-10 11:00	0	1.9475291	320.07523	2.1302762	321.43317
2015-05-10 12:00	0	1.7881263	322.5697	2.0078218	322.88785
2015-05-10 13:00	0	1.5365616	328.70074	1.7829413	327.76974
2015-05-10 14:00	0	1.2884631	334.89005	1.5773876	331.21524
2015-05-10 15:00	0	1.0310622	337.07654	1.3811041	330.01547
2015-05-10 16:00	0	0.6325834	349.98593	1.146967	331.8716
2015-05-10 17:00	0	0.62691313	109.53783	0.38272995	50.33621
2015-05-10 18:00	0	1.7709064	134.26	1.9310565	139.54396
2015-05-10 19:00	0	2.2909043	140.4744	3.5864766	150.29503
2015-05-10 20:00	0	2.3755393	145.76369	4.4069376	160.25375
2015-05-10 21:00	0	2.4629009	153.445	4.6529684	171.06854
2015-05-10 22:00	0	2.4329581	165.078	4.513448	184.66618
2015-05-10 23:00	0	2.3479543	178.7462	4.0905876	199.68137
2015-05-11 0:00	0	1.7513591	285.885	2.6659148	308.5149
2015-05-11 1:00	0	1.600585	289.24203	2.4762242	315.62115
2015-05-11 2:00	0	1.5852127	294.6157	2.4007077	322.51828
2015-05-11 3:00	0	1.6612374	303.29764	2.466223	330.86432
2015-05-11 4:00	0	1.7356399	315.7268	2.6709518	342.82266
2015-05-11 5:00	0	1.3288546	328.5229	2.7620697	358.91843
2015-05-11 6:00	0	1.2348759	354.00037	2.418055	10.343927
2015-05-11 7:00	0	1.9429023	27.276363	2.3781428	30.259752
2015-05-11 8:00	0	3.2139304	40.45177	3.5829785	38.47071
2015-05-11 9:00	0	3.7826276	42.54871	4.078596	39.554585
2015-05-11 10:00	0	3.9621024	44.752697	4.2208223	41.088764
2015-05-11 11:00	0	4.036255	47.449272	4.2929068	43.342857
2015-05-11 12:00	0	4.004339	50.89852	4.232933	46.341927
2015-05-11 13:00	0	3.9441662	54.162403	4.170359	48.765358
2015-05-11 14:00	0	3.9480298	57.164013	4.22414	51.845345
2015-05-11 15:00	0	4.0090723	57.258102	4.535203	50.593803
2015-05-11 16:00	0	3.6562686	55.222767	4.434134	48.587826
2015-05-11 17:00	0	2.667936	62.313	3.965719	53.39861
2015-05-11 18:00	0	2.2874806	68.86114	3.3153994	54.845303
2015-05-11 19:00	0	1.357769	60.930912	2.7675257	41.118332
2015-05-11 20:00	0	1.0005113	356.89453	3.041039	8.059238
2015-05-11 21:00	0	1.9882277	316.9603	4.1398606	349.36722
2015-05-11 22:00	0	3.2146313	310.76532	5.5324426	345.79953
2015-05-11 23:00	0	3.8384926	313.14178	6.80239	345.24826
2015-05-12 0:00	0	3.248972	339.30005	8.10663	353.07208
2015-05-12 1:00	0	3.822608	343.75433	8.489653	351.17178
2015-05-12 2:00	0	4.7109327	344.38687	8.546117	348.34793
2015-05-12 3:00	0	5.0335317	341.34143	8.83436	346.34198
2015-05-12 4:00	0	5.5809917	341.93002	8.775595	346.15143
2015-05-12 5:00	0	5.9122853	343.53378	7.9825044	345.95474
2015-05-12 6:00	0	5.7974243	345.15402	7.085829	346.68817
2015-05-12 7:00	0	5.26704	342.4699	6.1069922	343.5895
2015-05-12 8:00	0	5.2543397	347.31256	6.0169654	347.62778
2015-05-12 9:00	0	5.757336	355.96545	6.5136714	355.65097
2015-05-12 10:00	0	5.465857	359.12405	6.246905	357.93777
2015-05-12 11:00	0	5.210498	359.16	5.9481606	357.34616
2015-05-12 12:00	0	5.027945	359.21497	5.7675476	356.96765
2015-05-12 13:00	0	4.779747	358.53754	5.53726	355.90698
2015-05-12 14:00	0	4.4503508	357.85028	5.2570124	354.95935
2015-05-12 15:00	0	4.1149187	358.5767	4.9966893	355.2929
2015-05-12 16:00	0	3.637037	0.3061692	4.7542477	356.31958
2015-05-12 17:00	0	2.127483	4.105681	4.6068583	358.94693
2015-05-12 18:00	0	1.7264637	9.244916	4.120984	3.0615706
2015-05-12 19:00	0	1.0153514	350.59085	3.5951421	3.3331273
2015-05-12 20:00	0	1.200373	318.27286	3.2241545	357.68756
2015-05-12 21:00	0	1.6430031	304.16183	2.9455125	349.79626
2015-05-12 22:00	0	2.070649	299.64096	2.8023038	340.74063
2015-05-12 23:00	0	2.4244552	300.1876	2.8438692	334.66772
2015-05-13 0:00	0	3.195373	296.08334	3.6058614	318.9858
2015-05-13 1:00	0	3.3585794	289.92435	3.4661143	309.89636
2015-05-13 2:00	0	3.5629778	284.6348	3.482067	300.5151
2015-05-13 3:00	0	3.6137445	280.05872	3.6048434	292.20166
2015-05-13 4:00	0	3.0576181	275.8829	3.7597475	285.56995
2015-05-13 5:00	0	2.9360876	269.56253	3.99443	281.6521
2015-05-13 6:00	0	2.84053	268.49344	3.54773	274.56912
2015-05-13 7:00	0	2.6673448	265.27707	2.7492058	266.26096
2015-05-13 8:00	0	2.4305632	257.2518	2.546674	255.27437
2015-05-13 9:00	0	2.3853734	242.36671	2.5925593	240.11502
2015-05-13 10:00	0	2.6724606	232.62868	2.9881523	232.65985
2015-05-13 11:00	0	3.1791592	232.60474	3.5748262	233.79462
2015-05-13 12:00	0	3.5056357	235.31223	3.9846106	236.86131
2015-05-13 13:00	0	3.7141695	234.63376	4.2639117	236.9593
2015-05-13 14:00	0	3.7839475	235.09369	4.447171	238.64977
2015-05-13 15:00	0	3.702068	234.05426	4.5249085	238.67601
2015-05-13 16:00	0	3.3527248	230.04256	4.4753847	237.53014
2015-05-13 17:00	0	2.3678086	219.41907	4.565147	232.8946
2015-05-13 18:00	0	3.1062264	206.31378	4.8958497	224.92949
2015-05-13 19:00	0	3.2604065	203.1754	5.65636	223.84956
2015-05-13 20:00	0	3.5453033	207.80066	6.4834223	227.16628
2015-05-13 21:00	0	3.7569056	213.22688	7.274229	229.88728
2015-05-13 22:00	0	3.806116	216.4802	7.771504	231.50479
2015-05-13 23:00	0	3.804852	216.75716	7.9817376	231.87584
2015-05-14 0:00	0	3.7281709	199.63727	7.3075438	221.8179
2015-05-14 1:00	0	3.6976073	205.93044	7.361176	224.36635
2015-05-14 2:00	0	3.6145155	212.36385	7.316663	226.94858
2015-05-14 3:00	0	3.4185739	214.83543	7.1734858	227.31647
2015-05-14 4:00	0	2.8394315	214.35161	6.899143	226.65477
2015-05-14 5:00	0	2.3631608	208.0903	6.206983	224.59938
2015-05-14 6:00	0	2.8705406	204.64165	4.7495255	209.45284
2015-05-14 7:00	0	3.4218218	199.2095	4.0913377	200.1469
2015-05-14 8:00	0	4.2060637	195.35837	4.861689	196.6494
2015-05-14 9:00	0	5.350631	192.41402	6.040288	193.52788
2015-05-14 10:00	0	5.873329	188.7853	6.588205	190.12788
2015-05-14 11:00	0	6.314145	188.12602	7.099047	189.58273
2015-05-14 12:00	0	6.4203887	189.15788	7.2115	191.15245
2015-05-14 13:00	0	6.072862	188.91728	6.816165	192.0203
2015-05-14 14:00	0	6.3288517	173.66008	7.277607	175.45857
2015-05-14 15:00	0	6.972809	167.49675	8.611539	171.27559
2015-05-14 16:00	0	6.9571457	160.9109	9.352704	164.38782
2015-05-14 17:00	0	6.445434	154.66855	10.225848	159.54294
2015-05-14 18:00	0	6.1508627	157.96187	10.590039	164.44542
2015-05-14 19:00	0	5.651676	164.33517	10.49858	172.45323
2015-05-14 20:00	0	5.179979	168.34889	10.262063	179.5288
2015-05-14 21:00	0	4.7531233	174.97841	10.031182	188.56026
2015-05-14 22:00	0	3.669516	194.82039	10.008586	209.61717
2015-05-14 23:00	0	4.1973014	226.64975	10.898778	238.00847
2015-05-15 0:00	0	4.182167	269.0221	10.078392	281.2742
2015-05-15 1:00	0	4.582773	279.3683	9.51107	297.61398
2015-05-15 2:00	0	3.7514462	291.19806	9.173094	315.99503
2015-05-15 3:00	0	3.4428163	307.5165	9.036178	336.10736
2015-05-15 4:00	0	3.4103038	334.748	8.347173	355.7275
2015-05-15 5:00	0	3.7893188	2.8231113	6.137209	5.57011
2015-05-15 6:00	0	4.084501	10.847299	4.8789606	9.394942
2015-05-15 7:00	0	3.5871735	15.231251	3.9262772	12.304423
2015-05-15 8:00	0	2.6825118	26.283188	2.798288	19.475101
2015-05-15 9:00	0	1.8250064	40.200516	1.6701446	27.991219
2015-05-15 10:00	0	0.9919346	85.0266	0.49037802	83.10477
2015-05-15 11:00	0	1.9270351	137.67747	1.7610601	153.24147
2015-05-15 12:00	0	3.3974912	145.14243	3.3655422	155.93967
2015-05-15 13:00	0	4.79629	142.27419	4.8158736	151.22115
2015-05-15 14:00	0	6.2083035	135.26187	6.5368886	140.74893
2015-05-15 15:00	0	7.1581016	130.10689	8.373377	132.68127
2015-05-15 16:00	0	6.9754925	128.38177	8.770173	131.04189
2015-05-15 17:00	0	6.3957934	125.01439	8.640904	128.32257
2015-05-15 18:00	0	5.042185	122.63208	7.6332326	127.112816
2015-05-15 19:00	0	3.6512916	110.97886	6.2670393	117.82956
2015-05-15 20:00	0	3.6932936	94.422874	6.4239025	104.285835
2015-05-15 21:00	0	4.253367	88.25177	7.438763	99.06571
2015-05-15 22:00	0	4.2582417	84.58789	7.4764695	94.86766
2015-05-15 23:00	0	3.980416	81.06275	7.2089906	91.192154
2015-05-16 0:00	0	3.3600688	146.19003	6.994114	165.6641
2015-05-16 1:00	0	2.1629739	152.81992	5.420416	188.52992
2015-05-16 2:00	0	2.5386674	159.48277	4.3401484	213.5482
2015-05-16 3:00	0	2.0159292	173.00212	3.7156281	246.38084
2015-05-16 4:00	0	1.0416231	230.552	4.2843847	287.31314
2015-05-16 5:00	0	1.5638773	286.30426	5.200744	311.38214
2015-05-16 6:00	0	3.526854	327.6321	4.8406796	334.41623
2015-05-16 7:00	0	4.306997	346.21158	5.048443	347.4138
2015-05-16 8:00	0	4.0684223	350.56558	4.5728006	350.01105
2015-05-16 9:00	0	3.6593933	354.49966	4.0059967	353.21396
2015-05-16 10:00	0	2.975069	2.6027758	3.227453	359.43835
2015-05-16 11:00	0	2.091768	3.01109	2.2205207	357.70273
2015-05-16 12:00	0	1.5582339	19.576506	1.5779701	10.842134
2015-05-16 13:00	0	0.9866878	59.69484	0.73261017	46.898266
2015-05-16 14:00	0	0.96035296	138.61557	0.8389765	164.8444
2015-05-16 15:00	0	1.3106687	154.8748	1.3775343	178.91833
2015-05-16 16:00	0	1.9641796	120.7243	1.5358181	131.94144
2015-05-16 17:00	0	3.1825335	114.20202	4.360712	116.823586
2015-05-16 18:00	0	4.840726	108.478	7.544758	113.703354
2015-05-16 19:00	0	5.0216894	103.14111	8.78574	110.86867
2015-05-16 20:00	0	4.6356883	101.602745	8.929896	112.46574
2015-05-16 21:00	0	4.400963	100.75702	8.852963	116.20097
2015-05-16 22:00	0	4.278505	98.95187	8.533201	119.33655
2015-05-16 23:00	0	4.112076	98.02704	7.9025645	121.93667
2015-05-17 0:00	0	2.9747052	108.08035	3.9248374	135.53091
2015-05-17 1:00	0	2.972156	109.49264	3.3779595	134.8211
2015-05-17 2:00	0	2.9516754	112.029144	2.9683604	135.70436
2015-05-17 3:00	0	2.8149598	114.350426	2.455106	138.46936
2015-05-17 4:00	0	2.0726075	114.02611	1.6464934	140.9134
2015-05-17 5:00	0	1.0471321	108.655975	1.0737181	135.50348
2015-05-17 6:00	0	0.4253394	107.79346	0.5275802	52.011883
2015-05-17 7:00	0	1.0272584	12.252324	1.6818945	2.6775353
2015-05-17 8:00	0	1.5283754	21.86088	1.7135344	10.043736
2015-05-17 9:00	0	0.9571092	41.747875	0.8652699	16.394701
2015-05-17 10:00	0	0.38638794	103.81093	0.14423835	267.7527
2015-05-17 11:00	0	0.86974573	188.42676	1.0241715	224.2683
2015-05-17 12:00	0	1.494969	203.47562	1.7566067	222.11703
2015-05-17 13:00	0	1.7518202	213.43738	2.1518977	225.97308
2015-05-17 14:00	0	1.7382913	220.07585	2.259463	231.15822
2015-05-17 15:00	0	1.4707545	214.9698	2.0456245	232.92787
2015-05-17 16:00	0	1.2079569	176.92706	1.4524981	219.34114
2015-05-17 17:00	0	1.9199644	128.63928	1.897569	142.78178
2015-05-17 18:00	0	3.0846243	121.68619	4.360893	135.82857
2015-05-17 19:00	0	3.575624	124.81262	6.3789644	144.37648
2015-05-17 20:00	0	3.4794362	127.65414	7.1628103	155.22383
2015-05-17 21:00	0	3.200097	128.58554	6.540325	164.65836
2015-05-17 22:00	0	3.0455282	131.53644	5.141974	174.3586
